start_row,end_row,wasserstein,ks_statistic,wasserstein_limit,ks_limit,drift_flag,threshold_used,baseline_adaptive_threshold,drift_threshold
97500,99499,0.011635041773932564,0.27424645013873017,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
98000,99999,0.012020508354930444,0.26391863881181654,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
98500,100499,0.011726283697591629,0.314596104673304,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
99000,100999,0.00884641471990311,0.16669207333659758,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
99500,101499,0.01514613028530035,0.27208076274413795,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
100000,101999,0.02158397326047786,0.43536339154561776,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
100500,102499,0.024756583452153584,0.5823633915456178,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
101000,102999,0.019386893338382328,0.4594649638213373,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
101500,103499,0.014580074587318857,0.3761063870300854,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
102000,103999,0.013144962144063035,0.3406063870300854,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
102500,104499,0.013394769571664238,0.29367771067950604,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
103000,104999,0.011231668914939225,0.27179680104455683,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
103500,105499,0.01441851987726172,0.3053485936564931,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
104000,105999,0.022145868727489186,0.38848302595071005,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
104500,106499,0.02621330247379995,0.5830433327892933,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
105000,106999,0.0242372615147698,0.5200433327892933,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
105500,107499,0.01969213405548813,0.4299843588488113,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
106000,107999,0.013178855070053916,0.3653228605625374,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
106500,108499,0.013859294309077421,0.35882286056253737,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
107000,108999,0.014570729351662327,0.35682286056253737,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
107500,109499,0.012796375287910989,0.35532286056253737,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
108000,109999,0.01992768798536614,0.45161139219846586,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
108500,110499,0.024363958636116363,0.5211876938142647,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
109000,110999,0.0256496229972119,0.6138310211631576,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
109500,111499,0.0193143783986655,0.451173657581198,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
110000,111999,0.013850062608292463,0.36011819269898265,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
110500,112499,0.013532661619522858,0.36011819269898265,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
111000,112999,0.01479208072726218,0.36061819269898265,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
111500,113499,0.01349896802913344,0.36061819269898265,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
112000,113999,0.01581326487052078,0.4306866873401882,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
112500,114499,0.023685339299659252,0.5510671889451063,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
113000,114999,0.02626728179207547,0.5992587726456667,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
113500,115499,0.024633194484741664,0.5609189924378435,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
114000,115999,0.02059003218588812,0.4973665469778576,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
114500,116499,0.014238996467729881,0.3670365050867744,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
115000,116999,0.014183573697210558,0.3695365050867744,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
115500,117499,0.013731257084863934,0.3695365050867744,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
116000,117999,0.013753447996674448,0.3695365050867744,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
116500,118499,0.023138493580762295,0.44906999075131926,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
117000,118999,0.025471706943036673,0.5260931124530766,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
117500,119499,0.024000705047284687,0.5075240737718296,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
118000,119999,0.016047866581107916,0.38303653228877643,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
118500,120499,0.012391569380500497,0.34153653228877645,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
119000,120999,0.01390774423100237,0.306613078722594,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
119500,121499,0.014843647160257325,0.3310546216201513,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
120000,121999,0.012754935124707748,0.306613078722594,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
120500,122499,0.01302376135710269,0.3362905173820793,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
121000,122999,0.02243531953591165,0.44365167836352754,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
121500,123499,0.02550366176132912,0.5142584734236441,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
122000,123999,0.025674925984144482,0.6427028181274141,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
122500,124499,0.020268126783613973,0.46920281812741416,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
123000,124763,0.017789044980500542,0.4479374035670522,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
123500,124763,0.01752215474509899,0.44970087266777264,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
124000,124763,0.018861313286798166,0.4583904789005036,0.056905462126536806,0.7892253990533704,0,0.7353527531771641,0.7353527531771641,0.7413106831813429
124500,124763,0.029946216127759155,0.810925684130352,0.056905462126536806,0.7892253990533704,1,0.7413106831813429,0.7353527531771641,0.7413106831813429
