row,adaptive_threshold,drift_threshold,threshold_used_drift_aware,operating_state,state_threshold,drift_flag,m1_score,true_label
214,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7261091943727757,0
215,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7261091943727757,0
216,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7258267510462231,0
217,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7258267510462231,0
218,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7258267510462231,0
219,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7256630746881572,0
220,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7256630746881572,0
221,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7261091943727757,0
222,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7262729713550125,0
223,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7262729713550125,0
224,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7258267510462231,0
225,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7247722350005634,0
226,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7239515469039371,0
227,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7237544404933055,0
228,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7241343737300856,0
229,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7250048688796193,0
230,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7229349021072163,0
231,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7239223278142061,0
232,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7235958708184036,0
233,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7235958708184036,0
234,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7257817511967443,0
235,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7261091943727757,0
236,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7263180016610757,0
237,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7263180016610757,0
238,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7252627719028737,0
239,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7221925556174306,0
240,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7220296987825793,0
241,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7220296987825793,0
242,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7232433183276687,0
243,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7230802245423147,0
244,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7226533121927908,0
245,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7226533121927908,0
246,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7223312825660486,0
247,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7232191220044618,0
248,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7223507709563814,0
249,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7204229921609874,0
250,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7204229921609874,0
251,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7218622036076994,0
252,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7221431041970007,0
253,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7235005506158363,0
254,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7251187857929352,0
255,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7249357104259916,0
256,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7243919670956529,0
